pattern,sample_id,label,p1_company_1_id,p1_company_1_jurisdiction,p1_company_1_cin_present,p1_company_1_pan_present,p1_company_1_age_years,p1_company_1_revenue_cr,p1_company_1_employee_count,p1_company_1_is_shell,p1_company_2_id,p1_company_2_jurisdiction,p1_company_2_cin_present,p1_company_2_pan_present,p1_company_2_age_years,p1_company_2_revenue_cr,p1_company_2_employee_count,p1_company_2_is_shell,p1_company_3_id,p1_company_3_jurisdiction,p1_company_3_cin_present,p1_company_3_pan_present,p1_company_3_age_years,p1_company_3_revenue_cr,p1_company_3_employee_count,p1_company_3_is_shell,p1_tx1_from,p1_tx1_to,p1_tx1_amount_cr,p1_tx1_date,p1_tx1_type,p1_tx2_from,p1_tx2_to,p1_tx2_amount_cr,p1_tx2_date,p1_tx2_type,p1_tx3_from,p1_tx3_to,p1_tx3_amount_cr,p1_tx3_date,p1_tx3_type,num_dtaa_jurisdictions,num_companies,has_layering_jurisdiction,p2_borrower_id,p2_borrower_jurisdiction,p2_borrower_cin_present,p2_borrower_pan_present,p2_borrower_age_years,p2_borrower_revenue_cr,p2_borrower_employee_count,p2_borrower_is_shell,p2_shell_1_id,p2_shell_1_jurisdiction,p2_shell_1_cin_present,p2_shell_1_pan_present,p2_shell_1_age_years,p2_shell_1_revenue_cr,p2_shell_1_employee_count,p2_shell_1_is_shell,p2_bank_1_id,p2_bank_1_bank,p2_bank_1_jurisdiction,p2_tx1_from_entity_id,p2_tx1_to_entity_id,p2_tx1_from_bank,p2_tx1_to_bank,p2_tx1_amount_cr,p2_tx1_date,p2_tx1_type,p2_tx2_from_entity_id,p2_tx2_to_entity_id,p2_tx2_from_bank,p2_tx2_to_bank,p2_tx2_amount_cr,p2_tx2_date,p2_tx2_type,p2_tx3_from_entity_id,p2_tx3_to_entity_id,p2_tx3_from_bank,p2_tx3_to_bank,p2_tx3_amount_cr,p2_tx3_date,p2_tx3_type,repayment_coincides_with_new_loan,new_loan_within_days_of_due_date,n_loan_cycles,p3_indian_id,p3_indian_jurisdiction,p3_indian_cin_present,p3_indian_pan_present,p3_indian_age_years,p3_indian_revenue_cr,p3_indian_employee_count,p3_indian_is_shell,p3_foreign_id,p3_foreign_jurisdiction,p3_foreign_cin_present,p3_foreign_pan_present,p3_foreign_age_years,p3_foreign_revenue_cr,p3_foreign_employee_count,p3_foreign_is_shell,p3_inv1_from_entity,p3_inv1_to_entity,p3_inv1_declared_value_lakhs,p3_inv1_date,p3_inv2_from_entity,p3_inv2_to_entity,p3_inv2_declared_value_lakhs,p3_inv2_date,p3_inv3_from_entity,p3_inv3_to_entity,p3_inv3_declared_value_lakhs,p3_inv3_date,goods_easily_mispriced,foreign_entity_employee_count,n_invoices,p4_person_id,p4_person_jurisdiction,p4_person_pan_present,p4_person_age_years,p4_person_is_pep,p4_person_declared_income_lakhs,p4_bank_id,p4_bank_bank,p4_bank_jurisdiction,p4_tx1_amount_cr,p4_tx1_type,p4_tx1_date,p4_tx2_amount_cr,p4_tx2_type,p4_tx2_date,p4_tx3_amount_cr,p4_tx3_type,p4_tx3_date,cash_to_wire_ratio,wire_within_7_days_of_cash,all_deposits_below_ctr_threshold,p5_real_owner_id,p5_real_owner_jurisdiction,p5_real_owner_pan_present,p5_real_owner_age_years,p5_real_owner_is_pep,p5_nominee_1_id,p5_nominee_1_jurisdiction,p5_nominee_1_pan_present,p5_nominee_1_age_years,p5_property_1_id,p5_property_1_registered_owner_id,p5_property_1_actual_owner_id,p5_property_1_value_cr,p5_property_1_registration_date,p5_shell_1_id,p5_shell_1_director_id,p5_shell_1_beneficial_owner_id,nominees_same_introducer,shells_have_zero_revenue,affordability_ratio,p6_pep_id,p6_pep_jurisdiction,p6_pep_is_pep,p6_pep_age_years,p6_contractor_id,p6_contractor_jurisdiction,p6_contractor_cin_present,p6_contractor_pan_present,p6_contractor_age_years,p6_contractor_revenue_cr,p6_contractor_employee_count,p6_contractor_is_shell,p6_shell_id,p6_shell_jurisdiction,p6_shell_is_shell,p6_government_id,p6_government_jurisdiction,p6_tx1_from,p6_tx1_to,p6_tx1_amount_cr,p6_tx1_date,p6_tx1_type,p6_tx2_from,p6_tx2_to,p6_tx2_amount_cr,p6_tx2_date,p6_tx2_type,p6_tx3_from,p6_tx3_to,p6_tx3_amount_cr,p6_tx3_date,p6_tx3_type,shell_has_single_client,shell_client_is_govt_contractor,pep_approved_contract
P4,S4-025CAF0D,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-51BA1E52,IN,True,,False,3.131424284200492,BA-549F3DD7,Bank of Baroda,IN,0.08141230904699207,CASH_DEPOSIT,2025-11-09,0.07197373585613073,CASH_DEPOSIT,2025-11-12,0.08291832164762682,CASH_DEPOSIT,2025-11-09,1.1564708636090089,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-28CE0A88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-3C478F9F,IN,True,,False,172.51740098868066,BA-0A9C6C52,Axis Bank,IN,0.23292782100309364,INWARD_REMITTANCE,2025-12-19,,,,,,,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-AFA2E1D6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-21F71262,IN,True,,False,183.9800053128605,BA-08A2653C,Bank of Baroda,IN,0.10953097016171824,INWARD_REMITTANCE,2025-07-17,,,,,,,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-1C3C87D3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-634E271D,IN,True,,False,124.7067789638683,BA-3CBE6B70,Bank of Baroda,IN,0.6956814713017775,INWARD_REMITTANCE,2025-10-28,,,,,,,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-D197915D,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-A37701E9,IN,False,,False,5.191427490986408,BA-F8E20146,PNB,IN,0.09189084202156357,CASH_DEPOSIT,2025-12-09,0.07166599529239416,CASH_DEPOSIT,2025-12-09,0.09707571645936108,CASH_DEPOSIT,2025-11-28,1.1531539673166549,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-4E3521E2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-36433A5B,IN,True,,False,4.158863920731306,BA-C96D9C4F,Bank of Baroda,IN,0.08224155090531894,CASH_DEPOSIT,2025-11-01,0.07348512426476038,CASH_DEPOSIT,2025-11-01,0.08451313491353955,CASH_DEPOSIT,2025-11-02,1.0909881247467745,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-8CDA715F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-6B39C8E5,IN,False,,False,13.582762654621387,BA-1E72015E,ICICI Bank,IN,0.08151300341341396,CASH_DEPOSIT,2025-10-11,0.09298021431790657,CASH_DEPOSIT,2025-10-04,0.07074078695367689,CASH_DEPOSIT,2025-10-11,1.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-CA3C7A90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-4597CD47,IN,True,,False,53.151284252635264,BA-9B0055C5,HDFC Bank,IN,0.33084902973405533,INWARD_REMITTANCE,2025-07-11,,,,,,,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-D86EC109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-B08AC140,IN,True,,False,3.6560599032049708,BA-26EFCA99,Axis Bank,IN,0.08007223838504215,CASH_DEPOSIT,2026-01-17,0.0764140385425206,CASH_DEPOSIT,2026-01-17,0.07246199692517503,CASH_DEPOSIT,2026-01-20,0.911890002423736,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-3053FD93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-316DAAEB,IN,True,,False,75.62173381713379,BA-2B0B4BC5,SBI,IN,1.1809415189200059,INWARD_REMITTANCE,2025-04-27,,,,,,,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-F41C3B3C,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-46E7512D,IN,True,,False,8.921012002725579,BA-1A0FFC32,Yes Bank,IN,0.09104925335609079,CASH_DEPOSIT,2025-10-04,0.07773375112415205,CASH_DEPOSIT,2025-10-06,0.06971355943704532,CASH_DEPOSIT,2025-10-06,1.1321052921690753,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-BA6F7AAC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-35F2D227,IN,True,,False,5.629641281394386,BA-CF8D0C06,Canara Bank,IN,0.09189309416106962,CASH_DEPOSIT,2025-11-11,0.09650074255924661,CASH_DEPOSIT,2025-11-18,0.08995079000233766,CASH_DEPOSIT,2025-11-14,1.038124921978411,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-D820D7E6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-E07D6BFF,IN,True,,False,99.22685422662666,BA-23DA8AE5,Bank of Baroda,IN,0.8551046138164722,INWARD_REMITTANCE,2025-03-15,,,,,,,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-53E0C100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-B77CAC18,IN,True,,False,5.453573834720013,BA-DC334F84,Bank of Baroda,IN,0.0766367057748906,CASH_DEPOSIT,2025-12-07,0.08811329395519614,CASH_DEPOSIT,2025-12-14,0.09565201594926474,CASH_DEPOSIT,2025-11-30,0.9715714667428909,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-63ABB224,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-5CA4573B,IN,True,,False,192.07173681891715,BA-5C6E4EE0,Yes Bank,IN,1.7681700227906645,INWARD_REMITTANCE,2025-08-31,,,,,,,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-D7901919,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-E91123D0,IN,True,,False,10.174105288725602,BA-4F53B8E4,ICICI Bank,IN,0.09809005564809617,CASH_DEPOSIT,2025-12-03,0.0889738202379532,CASH_DEPOSIT,2025-12-01,0.0831026571899844,CASH_DEPOSIT,2025-12-01,1.1665335928475171,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-B013AEB0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-34FA89E9,IN,True,,False,38.06127985920213,BA-492456F1,ICICI Bank,IN,0.330910850405058,INWARD_REMITTANCE,2025-12-02,,,,,,,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-DE434245,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-21E6CFC4,IN,True,,False,182.21136428488154,BA-E9683689,ICICI Bank,IN,0.8168770145313399,INWARD_REMITTANCE,2026-01-27,,,,,,,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-04B5021B,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-48F3975E,IN,False,,False,10.934880069872339,BA-94EDDB73,ICICI Bank,IN,0.07835589995011535,CASH_DEPOSIT,2026-02-10,0.06988544610881045,CASH_DEPOSIT,2026-01-27,0.0829890087763645,CASH_DEPOSIT,2026-01-27,1.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-E8912261,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-F28FA2D8,IN,True,,False,164.2394680432813,BA-A1B11E34,Bank of Baroda,IN,1.8299126954292897,INWARD_REMITTANCE,2025-10-01,,,,,,,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-64B1CFA3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-DC07809F,IN,True,,False,139.65320193462247,BA-E6146231,Bank of Baroda,IN,1.6665374097188264,INWARD_REMITTANCE,2025-11-16,,,,,,,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-CBC0E9B8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-2684C585,IN,True,,False,6.93410535807012,BA-BAB611FE,ICICI Bank,IN,0.09223139123891447,CASH_DEPOSIT,2026-02-07,0.09264125108024303,CASH_DEPOSIT,2026-02-21,0.07862464874929818,CASH_DEPOSIT,2026-02-14,0.9809526457408844,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-9208638D,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-35F52636,IN,True,,False,13.017868119620017,BA-342C7137,ICICI Bank,IN,0.07283927951841608,CASH_DEPOSIT,2025-12-10,0.07015587910140036,CASH_DEPOSIT,2025-12-10,0.08925383722559074,CASH_DEPOSIT,2025-12-15,1.0561189770568296,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-AE18182A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-43856BD5,IN,False,,False,4.968316769463263,BA-9FE2FEC7,Yes Bank,IN,0.08717433056668517,CASH_DEPOSIT,2025-12-03,0.09424405830478383,CASH_DEPOSIT,2025-11-30,0.08517884622333083,CASH_DEPOSIT,2025-12-01,1.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-55CDD52C,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-8F169C44,IN,True,,False,4.778396895521335,BA-0F2CB17C,PNB,IN,0.07779695776525151,CASH_DEPOSIT,2026-02-01,0.09537343881207283,CASH_DEPOSIT,2026-01-19,0.08874719382019243,CASH_DEPOSIT,2026-01-20,0.9978408559690398,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-84784476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-CCCED7F7,IN,True,,False,165.86322126222214,BA-9AD5711F,PNB,IN,0.2601584302222282,INWARD_REMITTANCE,2025-05-20,,,,,,,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-0458FCCB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-C26714C6,IN,True,,False,43.858662619342084,BA-A2E756B3,ICICI Bank,IN,1.80535195086342,INWARD_REMITTANCE,2025-04-03,,,,,,,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-35826028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-35398908,IN,True,,False,62.48485617077101,BA-886CDD6A,Canara Bank,IN,1.2828986884813935,INWARD_REMITTANCE,2025-06-02,,,,,,,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-44C8C66F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-5BF1E993,IN,True,,False,7.520151672675603,BA-A42A885C,Bank of Baroda,IN,0.0884869371757846,CASH_DEPOSIT,2025-10-01,0.08004629446149951,CASH_DEPOSIT,2025-10-04,0.07465380880944228,CASH_DEPOSIT,2025-10-02,0.9337760938993609,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-A1805151,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-FE2CBA08,IN,False,,False,4.1993489521253125,BA-0914E471,Canara Bank,IN,0.09357671108443189,CASH_DEPOSIT,2025-11-13,0.07474709575739757,CASH_DEPOSIT,2025-11-16,0.08371596785190281,CASH_DEPOSIT,2025-11-13,0.9453154983165635,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-0ED9CF9A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-D196554A,IN,True,,False,91.953229348635,BA-FDA95192,SBI,IN,0.21670806158322012,INWARD_REMITTANCE,2025-09-03,,,,,,,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-99C0424C,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-D3959049,IN,True,,False,6.077478469463987,BA-A5133997,Axis Bank,IN,0.09582515128411209,CASH_DEPOSIT,2025-09-17,0.09672994473301078,CASH_DEPOSIT,2025-09-16,0.0720772516602341,CASH_DEPOSIT,2025-09-15,0.9544034821221854,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-C22A6BB3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-8C831EA3,IN,True,,False,116.91698125956505,BA-3B2A07CE,Canara Bank,IN,1.6851929134559975,INWARD_REMITTANCE,2025-12-07,,,,,,,0.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-1B4847B9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-F5899004,IN,True,,False,12.005715381924075,BA-F5D83B4D,Axis Bank,IN,0.08378023299202292,CASH_DEPOSIT,2025-11-21,0.07697306654310274,CASH_DEPOSIT,2025-12-05,0.17201888995306425,INWARD_REMITTANCE,2025-11-25,0.9345095737973169,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-040D03D4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-A15C92EE,IN,True,,False,111.6827079241023,BA-98FB3CFF,Bank of Baroda,IN,0.25181801602226306,INWARD_REMITTANCE,2025-10-21,,,,,,,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-BCB56C2B,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-D9F566B2,IN,True,,False,14.062457958242431,BA-6259A0BC,Axis Bank,IN,0.08868754173986243,CASH_DEPOSIT,2025-12-23,0.08812644696004192,CASH_DEPOSIT,2025-12-16,0.07090760007837464,CASH_DEPOSIT,2025-12-18,0.8006431550245704,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-AEA1C99F,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-C7B5AC50,IN,True,,False,48.1249052847538,BA-A6C25C00,Axis Bank,IN,1.9857659509122494,INWARD_REMITTANCE,2025-10-13,,,,,,,0.17692297534120538,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-899E6F18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-ED5B3533,IN,True,,False,34.81685329471402,BA-C49D3579,HDFC Bank,IN,0.31924108538511925,INWARD_REMITTANCE,2026-01-17,,,,,,,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,S4-C3A79865,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE-89C3CFDB,IN,True,,False,13.673074671509443,BA-96287417,ICICI Bank,IN,0.09753835245084867,CASH_DEPOSIT,2025-09-21,0.0773044774712215,CASH_DEPOSIT,2025-10-02,0.09176118426325296,CASH_DEPOSIT,2025-10-02,0.9913787917143708,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
